sentiment,message
1,"['climat', 'chang', 'ocean', 'hotter', 'ever', 'befor', 'hit', 'highest', 'temperatur', 'ever', 'last', 'year', 'rate', 'warm', 'speed', 'research', 'call', 'new', 'data', 'proof', 'global', 'warm', 'climat']"
1,"['scientist', 'warn', 'today', 'global', 'warm', 'wc', 'could', 'mean', 'amp', 'bigger', 'volcan', 'erupt', 'futurean', 'urgent', 'collect', 'action', 'address', 'climat', 'chang', 'much', 'need', 'save', 'live', 'amp', 'livelihood', 'mani', 'vulner', 'nationsiirr', 'climateactionnow', 'sdg']"
1,"['new', 'studi', 'led', 'auburnu', 'research', 'publish', 'natureclim', 'chang', 'show', 'fourfold', 'increas', 'emiss', 'potent', 'greenhousega', 'nitrou', 'oxidea', 'major', 'contributor', 'climat', 'warmingin', 'global', 'stream', 'river', 'physorgcom']"
0,"['climat', 'chang', 'global', 'climat', 'ipcc', 'observ', 'chang', 'inform', 'ipcc', 'use', 'special', 'repoglob', 'warm', 'degre', 'prof', 'dr', 'daniela', 'jacob', 'climat', 'servic', 'center', 'germani', 'geric']"
1,"['tarusakhi', 'kalptaru', 'kumaridiya', 'prakashjavdekar', 'dgpib', 'gssjodhpur', 'padmaaward', 'moefcc', 'un', 'diyapdkf', 'madhusharmabjp', 'betibacha', 'unyouthenvoy', 'educategirl', 'swatipiram', 'anandmahindra', 'kiransnm', 'mayursuthar', 'almasjiwani', 'nice', 'amp', 'nobl', 'ini', 'need', 'hour', 'global', 'warm', 'peak', 'tree', 'combat', 'climat', 'chang', 'offset', 'envinorment', 'chang', 'suppowildlif', 'amp', 'gener', 'oxygen', 'commend', 'involv', 'thi', 'greenini', 'help', 'make', 'better', 'livabl', 'societi', 'human', 'amp', 'help', 'anim']"
0,"['stark', 'warn', 'wa', 'issu', 'octob', 'repoabout', 'global', 'warm', 'intergovernment', 'panel', 'climat', 'chang', 'ipcc']"
1,"['verityfirth', 'ye', 'realli', 'incred', 'first', 'person', 'talk', 'global', 'warminga', 'far', 'know', 'wa', 'alexand', 'von', 'humboldt', 'first', 'talk', 'climat', 'chang', 'alreadi', 'begin', 'centuryh', 'wa', 'also', 'social', 'ecolog', 'monocultur']"
1,"['world', 'biggest', 'investor', 'come', 'intens', 'pressur', 'role', 'play', 'climat', 'chang', 'focu', 'tackl', 'global', 'warm', 'move', 'beyond', 'oil', 'ga', 'mine', 'compani', 'financ', 'fossil', 'fuel', 'produc', 'attractamooney', 'ft']"
1,"['doubl', 'methan', 'ga', 'ch', 'atmospher', 'wont', 'affect', 'global', 'warm', 'climat', 'chang', 'natur', 'ga', 'use', 'heat', 'gener', 'cheap', 'electr', 'rais', 'sheep', 'etc', 'without', 'fear', 'climat', 'chang']"
1,"['fire', 'due', 'climat', 'chang', 'expemonash', 'univers', 'research', 'david', 'packham', 'say', 'global', 'warm', 'gradual', 'process', 'doesnt', 'explain', 'major', 'bushfir', 'australia', 'bushfir', 'climat', 'davidpackham']"
1,"['climat', 'npg', 'global', 'warm', 'chang', 'tropic', 'cyclon', 'translat', 'speed']"
1,"['task', 'deal', 'global', 'warm', 'urgent', 'importantglobalwarminghealth', 'climatechangerealis', 'igbconlin', 'edciitd', 'mgcshvaccompani', 'climatechang', 'climat', 'globalwarm', 'stopglobalwarm', 'globalwarmingawar', 'pollutioncontrol']"
-1,"['climat', 'start', 'popul', 'explos', 'global', 'cool', 'global', 'warm', 'climat', 'chang']"
1,"['last', 'chanc', 'seri', 'last', 'chanc', 'seri', 'imag', 'address', 'global', 'warm', 'climat', 'changex', 'cm', 'limit', 'edit', 'print', 'hahnemhl', 'artist', 'paperclimatechang', 'climatecrisi', 'environmentasavetheplanet', 'lastchanc', 'climat']"
1,"['climat', 'chang', 'global', 'warm', 'longer', 'problem', 'futur', 'gener', 'one', 'alreadi', 'displac', 'commun', 'cost', 'billion', 'drive', 'mass', 'extinct', 'via', 'natobserv']"
1,"['terribl', 'lose', 'mani', 'anim', 'tree', 'peopl', 'austrilia', 'global', 'warm', 'fuel', 'eucalyptu', 'leav', 'hot', 'countri', 'sad', 'thing', 'trump', 'doe', 'suppoclim', 'chang', 'shame']"
2,"['good', 'ap', 'piec', 'underscor', 'climat', 'link', 'australiafir', 'q', 'climat', 'chang', 'realli', 'factora', 'scientist', 'studi', 'fire', 'studi', 'climat', 'say', 'doubt', 'manmad', 'global', 'warm', 'ha', 'big', 'part']"
1,"['climat', 'chang', 'studi', 'found', 'consist', 'evid', 'global', 'warm', 'everi', 'day', 'sinc', 'globalwarm', 'climatechang']"
1,"['climat', 'chang', 'studi', 'found', 'consist', 'evid', 'global', 'warm', 'everi', 'day', 'sinc', 'gpwx', 'globalwarm', 'climatechang']"
-1,"['inconsist', 'truth', 'global', 'cool', 'global', 'warm', 'climat', 'chang', 'faultclim', 'environ', 'climatechang', 'fridaysforfutur', 'savetheplanetgretathunberg', 'klimaschutz', 'climatestrik', 'selfhat']"
0,"['climat', 'thought', 'alongsid', 'einstein', 'robeoppenheim', 'richard', 'feynman', 'niel', 'bohr', 'enrico', 'fermi', 'global', 'warm', 'carbon', 'dioxid', 'hoax', 'easi', 'read', 'proof', 'climat', 'chang', 'normal', 'manmad', 'alan', 'fensin']"
-1,"['climat', 'use', 'support', 'evid', 'man', 'made', 'carbon', 'dioxid', 'warm', 'earth', 'global', 'warm', 'carbon', 'dioxid', 'hoax', 'easi', 'read', 'proof', 'climat', 'chang', 'normal', 'manmad', 'alan', 'fensin']"
1,"['global', 'warm', 'global', 'govern', 'via', 'youtub', 'climat', 'chang', 'warm', 'carbon']"
1,"['fear', 'climat', 'chang', 'make', 'hot', 'countri', 'total', 'uninhabit', 'global', 'warm', 'could', 'end', 'iron', 'effect', 'make', 'weather', 'britain', 'northwestern', 'europ', 'even', 'colder']"
